   Dia   Mês   Ano   Hora   Chuva
    16    08  2023    03        0.000000
    16    08  2023    04        0.000000
    16    08  2023    05        0.000000
    16    08  2023    06        0.000000
    16    08  2023    07        0.000000
    16    08  2023    08        0.000000
    16    08  2023    09        0.000000
    16    08  2023    10        0.000000
    16    08  2023    11        0.000000
    16    08  2023    12        0.000000
    16    08  2023    13        0.000000
    16    08  2023    14        0.000000
    16    08  2023    15        0.000000
    16    08  2023    16        0.000000
    16    08  2023    17        0.000000
    16    08  2023    18        0.000000
    16    08  2023    19        0.000000
    16    08  2023    20        0.000000
    16    08  2023    21        0.000000
    16    08  2023    22        0.000000
    16    08  2023    23        0.000000
    17    08  2023    00        0.000000
    17    08  2023    01        0.000000
    17    08  2023    02        0.000000
    17    08  2023    03        0.000000
    17    08  2023    04        0.000000
    17    08  2023    05        0.000000
    17    08  2023    06        0.000000
    17    08  2023    07        0.000000
    17    08  2023    08        0.000000
    17    08  2023    09        0.000000
    17    08  2023    10        0.000000
    17    08  2023    11        0.000000
    17    08  2023    12        0.000000
    17    08  2023    13        0.000000
    17    08  2023    14        0.000000
    17    08  2023    15        0.000000
    17    08  2023    16        0.000000
    17    08  2023    17        0.000000
    17    08  2023    18        0.000000
    17    08  2023    19        0.000000
    17    08  2023    20        0.000000
    17    08  2023    21        0.000000
    17    08  2023    22        0.000000
    17    08  2023    23        0.000000
    18    08  2023    00        0.000000
    18    08  2023    01        0.000000
    18    08  2023    02        0.000000
    18    08  2023    03        0.000000
    18    08  2023    04        0.000000
    18    08  2023    05        0.000000
    18    08  2023    06        0.000000
    18    08  2023    07        0.000000
    18    08  2023    08        0.000000
    18    08  2023    09        0.000000
    18    08  2023    10        0.000000
    18    08  2023    11        0.200000
    18    08  2023    12        0.000000
    18    08  2023    13        0.000000
    18    08  2023    14        0.000000
    18    08  2023    15        0.000000
    18    08  2023    16        2.400000
    18    08  2023    17        0.600000
    18    08  2023    18        0.000000
    18    08  2023    19        1.600000
    18    08  2023    20        3.000000
    18    08  2023    21        2.000000
    18    08  2023    22        0.800000
    18    08  2023    23        0.200000
    19    08  2023    00        0.000000
    19    08  2023    01        0.000000
    19    08  2023    02        0.000000
    19    08  2023    03        0.000000
    19    08  2023    04       -1.000000
    19    08  2023    05        0.000000
    19    08  2023    06        0.000000
    19    08  2023    07        0.000000
    19    08  2023    08        0.000000
    19    08  2023    09        0.000000
    19    08  2023    10        0.000000
    19    08  2023    11        0.000000
    19    08  2023    12        0.000000
    19    08  2023    13        0.000000
    19    08  2023    14        0.000000
    19    08  2023    15        0.000000
    19    08  2023    16        0.000000
    19    08  2023    17        0.000000
    19    08  2023    18        0.000000
    19    08  2023    19        0.000000
    19    08  2023    20        0.000000
    19    08  2023    21        0.000000
    19    08  2023    22        0.000000
    19    08  2023    23        0.000000
    20    08  2023    00        0.000000
    20    08  2023    01        0.000000
    20    08  2023    02        0.000000
    20    08  2023    03        0.000000
    20    08  2023    04        0.000000
    20    08  2023    05        0.000000
    20    08  2023    06        0.000000
    20    08  2023    07        0.200000
    20    08  2023    08        0.000000
    20    08  2023    09        0.000000
    20    08  2023    10        0.000000
    20    08  2023    11        0.000000
    20    08  2023    12        0.000000
    20    08  2023    13        0.000000
    20    08  2023    14        0.000000
    20    08  2023    15        0.000000
    20    08  2023    16        0.000000
    20    08  2023    17        0.000000
    20    08  2023    18        0.000000
    20    08  2023    19        0.000000
    20    08  2023    20        0.000000
    20    08  2023    21        0.000000
    20    08  2023    22        0.000000
    20    08  2023    23        0.000000
    21    08  2023    00        0.000000
    21    08  2023    01        0.000000
    21    08  2023    02        0.000000
    21    08  2023    03        0.000000
    21    08  2023    04        0.000000
    21    08  2023    05        0.000000
    21    08  2023    06        0.000000
    21    08  2023    07        0.000000
    21    08  2023    08        0.000000
    21    08  2023    09        0.000000
    21    08  2023    10        0.000000
    21    08  2023    11        0.000000
    21    08  2023    12        0.000000
    21    08  2023    13        0.000000
    21    08  2023    14        0.000000
    21    08  2023    15        0.000000
    21    08  2023    16        0.000000
    21    08  2023    17        0.000000
    21    08  2023    18        0.000000
    21    08  2023    19        0.000000
    21    08  2023    20        0.000000
    21    08  2023    21        0.000000
    21    08  2023    22        0.000000
    21    08  2023    23        0.000000
    22    08  2023    00        0.000000
    22    08  2023    01        0.000000
    22    08  2023    02        0.000000
    22    08  2023    03        0.000000
    22    08  2023    04        0.000000
    22    08  2023    05        0.000000
    22    08  2023    06        0.000000
    22    08  2023    07        0.000000
    22    08  2023    08        0.000000
    22    08  2023    09        0.000000
    22    08  2023    10        0.000000
    22    08  2023    11        0.000000
    22    08  2023    12        0.000000
    22    08  2023    13        0.000000
    22    08  2023    14        5.000000
    22    08  2023    15        0.200000
    22    08  2023    16        0.000000
    22    08  2023    17        0.000000
    22    08  2023    18        0.000000
    22    08  2023    19       -1.000000
    22    08  2023    20        0.000000
    22    08  2023    21        0.000000
    22    08  2023    22        0.000000
    22    08  2023    23        0.000000
    23    08  2023    00        0.000000
    23    08  2023    01        0.000000
    23    08  2023    02        0.000000
    23    08  2023    03        0.000000
    23    08  2023    04        0.000000
    23    08  2023    05        0.000000
    23    08  2023    06        0.000000
    23    08  2023    07        0.000000
    23    08  2023    08        0.000000
    23    08  2023    09        0.000000
    23    08  2023    10        0.000000
    23    08  2023    11        0.000000
    23    08  2023    12        0.000000
    23    08  2023    13        0.000000
    23    08  2023    14        0.000000
    23    08  2023    15        0.000000
    23    08  2023    16        0.000000
    23    08  2023    17        0.000000
    23    08  2023    18        0.000000
    23    08  2023    19        0.000000
    23    08  2023    20        0.000000
    23    08  2023    21        0.000000
    23    08  2023    22        0.000000
    23    08  2023    23        0.000000
    24    08  2023    00        0.000000
    24    08  2023    01        0.000000
    24    08  2023    02        0.000000
    24    08  2023    03        0.000000
    24    08  2023    04        0.000000
    24    08  2023    05        0.000000
    24    08  2023    06        0.000000
    24    08  2023    07        0.000000
    24    08  2023    08        0.000000
    24    08  2023    09        0.000000
    24    08  2023    10        0.000000
    24    08  2023    11        0.000000
    24    08  2023    12        0.000000
    24    08  2023    13        0.000000
    24    08  2023    14        0.000000
    24    08  2023    15        0.000000
    24    08  2023    16        0.000000
    24    08  2023    17        0.000000
    24    08  2023    18        0.000000
    24    08  2023    19        0.000000
    24    08  2023    20        0.000000
    24    08  2023    21        0.000000
    24    08  2023    22        0.000000
    24    08  2023    23        0.000000
    25    08  2023    00        0.000000
    25    08  2023    01        0.000000
    25    08  2023    02        0.000000
    25    08  2023    03        0.000000
    25    08  2023    04        0.000000
    25    08  2023    05        0.000000
    25    08  2023    06        0.000000
    25    08  2023    07        0.000000
    25    08  2023    08        0.000000
    25    08  2023    09        2.200000
    25    08  2023    10        0.000000
    25    08  2023    11        0.000000
    25    08  2023    12        0.000000
    25    08  2023    13        0.000000
    25    08  2023    14        0.000000
    25    08  2023    15        0.000000
    25    08  2023    16        0.000000
    25    08  2023    17        0.000000
    25    08  2023    18        0.000000
    25    08  2023    19        0.000000
    25    08  2023    20        0.000000
    25    08  2023    21        0.000000
    25    08  2023    22        0.000000
    25    08  2023    23        0.000000
    26    08  2023    00        0.000000
    26    08  2023    01        0.000000
    26    08  2023    02        0.000000
    26    08  2023    03        0.000000
    26    08  2023    04        0.400000
    26    08  2023    05        0.000000
    26    08  2023    06        0.000000
    26    08  2023    07        0.000000
    26    08  2023    08        0.000000
    26    08  2023    09        0.000000
    26    08  2023    10        0.000000
    26    08  2023    11        0.000000
    26    08  2023    12        0.000000
    26    08  2023    13        0.000000
    26    08  2023    14        0.000000
    26    08  2023    15        0.000000
    26    08  2023    16        0.000000
    26    08  2023    17        0.000000
    26    08  2023    18        0.000000
    26    08  2023    19        0.000000
    26    08  2023    20        0.000000
    26    08  2023    21        0.000000
    26    08  2023    22        0.000000
    26    08  2023    23        0.000000
    27    08  2023    00        0.000000
    27    08  2023    01        0.000000
    27    08  2023    02        0.000000
    27    08  2023    03        0.000000
    27    08  2023    04        0.000000
    27    08  2023    05        0.000000
    27    08  2023    06        0.000000
    27    08  2023    07        0.000000
    27    08  2023    08        0.000000
    27    08  2023    09        0.000000
    27    08  2023    10        0.000000
    27    08  2023    11        0.000000
    27    08  2023    12        0.000000
    27    08  2023    13        0.000000
    27    08  2023    14        0.000000
    27    08  2023    15        0.000000
    27    08  2023    16        0.000000
    27    08  2023    17        0.000000
    27    08  2023    18        0.000000
    27    08  2023    19        0.000000
    27    08  2023    20        0.000000
    27    08  2023    21        0.000000
    27    08  2023    22        0.000000
    27    08  2023    23        0.000000
    28    08  2023    00        0.000000
    28    08  2023    01        0.000000
    28    08  2023    02        0.000000
    28    08  2023    03        0.000000
    28    08  2023    04        0.000000
    28    08  2023    05        0.000000
    28    08  2023    06        0.000000
    28    08  2023    07        0.000000
    28    08  2023    08        0.000000
    28    08  2023    09        0.000000
    28    08  2023    10        0.000000
    28    08  2023    11        0.000000
    28    08  2023    12        0.000000
    28    08  2023    13        0.000000
    28    08  2023    14        0.000000
    28    08  2023    15        0.000000
    28    08  2023    16        0.000000
    28    08  2023    17        0.000000
    28    08  2023    18        0.000000
    28    08  2023    19        0.000000
    28    08  2023    20        0.000000
    28    08  2023    21        0.000000
    28    08  2023    22        0.000000
    28    08  2023    23        0.000000
    29    08  2023    00        0.000000
    29    08  2023    01        0.000000
    29    08  2023    02        0.000000
    29    08  2023    03        0.000000
    29    08  2023    04        0.000000
    29    08  2023    05        0.000000
    29    08  2023    06        0.000000
    29    08  2023    07        0.000000
    29    08  2023    08        0.000000
    29    08  2023    09        0.000000
    29    08  2023    10        0.000000
    29    08  2023    11        0.000000
    29    08  2023    12        0.000000
    29    08  2023    13        0.000000
    29    08  2023    14        0.000000
    29    08  2023    15        0.000000
    29    08  2023    16        0.000000
    29    08  2023    17        0.000000
    29    08  2023    18        0.000000
    29    08  2023    19        0.000000
    29    08  2023    20        0.000000
    29    08  2023    21        0.000000
    29    08  2023    22        0.000000
    29    08  2023    23        0.000000
    30    08  2023    00        0.000000
    30    08  2023    01        0.000000
    30    08  2023    02        0.000000
    30    08  2023    03        0.000000
    30    08  2023    04        0.000000
    30    08  2023    05        0.000000
    30    08  2023    06        0.000000
    30    08  2023    07        0.000000
    30    08  2023    08        0.000000
    30    08  2023    09        0.000000
    30    08  2023    10        0.000000
    30    08  2023    11        0.000000
    30    08  2023    12        0.000000
    30    08  2023    13        0.000000
    30    08  2023    14        0.000000
    30    08  2023    15        0.000000
    30    08  2023    16        0.000000
    30    08  2023    17        0.000000
    30    08  2023    18        0.000000
    30    08  2023    19        0.000000
    30    08  2023    20        0.000000
    30    08  2023    21        0.000000
    30    08  2023    22        0.000000
    30    08  2023    23        0.000000
    31    08  2023    00        0.000000
    31    08  2023    01        0.000000
    31    08  2023    02        0.000000
    31    08  2023    03       -1.000000
    31    08  2023    04        0.000000
    31    08  2023    05        0.000000
    31    08  2023    06        0.000000
    31    08  2023    07        0.000000
    31    08  2023    08        0.000000
    31    08  2023    09        0.000000
    31    08  2023    10        0.000000
    31    08  2023    11        0.000000
    31    08  2023    12        0.000000
    31    08  2023    13       -1.000000
    31    08  2023    14        0.000000
    31    08  2023    15        0.000000
    31    08  2023    16        0.000000
    31    08  2023    17        0.000000
    31    08  2023    18        0.000000
    31    08  2023    19        0.000000
    31    08  2023    20        0.000000
    31    08  2023    21        0.000000
    31    08  2023    22        0.000000
    31    08  2023    23        0.000000
    01    09  2023    00        0.000000
    01    09  2023    01        0.000000
    01    09  2023    02        0.000000
    01    09  2023    03        0.000000
    01    09  2023    04        0.000000
    01    09  2023    05        0.000000
    01    09  2023    06        0.000000
    01    09  2023    07        0.000000
    01    09  2023    08        0.000000
    01    09  2023    09        0.000000
    01    09  2023    10        0.000000
    01    09  2023    11        0.000000
    01    09  2023    12       -1.000000
    01    09  2023    13        0.000000
    01    09  2023    14        0.000000
    01    09  2023    15        0.000000
    01    09  2023    16        0.000000
    01    09  2023    17        0.000000
    01    09  2023    18        0.000000
    01    09  2023    19        0.000000
    01    09  2023    20        0.000000
    01    09  2023    21        0.000000
    01    09  2023    22        0.000000
    01    09  2023    23        0.000000
    02    09  2023    00        0.000000
    02    09  2023    01        0.000000
    02    09  2023    02        0.000000
    02    09  2023    03        0.000000
    02    09  2023    04        0.000000
    02    09  2023    05        0.000000
    02    09  2023    06        4.400000
    02    09  2023    07        7.000000
    02    09  2023    08        5.400000
    02    09  2023    09        4.600000
    02    09  2023    10        1.600000
    02    09  2023    11        0.000000
    02    09  2023    12        0.000000
    02    09  2023    13        0.000000
    02    09  2023    14        0.000000
    02    09  2023    15        0.000000
    02    09  2023    16        0.000000
    02    09  2023    17        0.200000
    02    09  2023    18        0.000000
    02    09  2023    19        0.000000
    02    09  2023    20        0.000000
    02    09  2023    21        0.000000
    02    09  2023    22        0.000000
    02    09  2023    23        0.000000
    03    09  2023    00        0.000000
    03    09  2023    01        0.000000
    03    09  2023    02        0.000000
    03    09  2023    03        0.000000
    03    09  2023    04        0.000000
    03    09  2023    05        0.000000
    03    09  2023    06        0.000000
    03    09  2023    07        0.000000
    03    09  2023    08        0.800000
    03    09  2023    09       12.000000
    03    09  2023    10        8.800000
    03    09  2023    11        0.000000
    03    09  2023    12        0.000000
    03    09  2023    13        0.000000
    03    09  2023    14        0.000000
    03    09  2023    15        0.000000
    03    09  2023    16        0.000000
    03    09  2023    17        0.600000
    03    09  2023    18        0.000000
    03    09  2023    19        0.000000
    03    09  2023    20        0.000000
    03    09  2023    21        2.000000
    03    09  2023    22        7.200000
    03    09  2023    23        0.000000
    04    09  2023    00        0.000000
    04    09  2023    01        0.000000
    04    09  2023    02        0.000000
    04    09  2023    03        0.200000
    04    09  2023    04        0.000000
    04    09  2023    05        0.000000
    04    09  2023    06        0.000000
    04    09  2023    07        0.000000
    04    09  2023    08        0.000000
    04    09  2023    09        0.000000
    04    09  2023    10        0.000000
    04    09  2023    11        0.000000
    04    09  2023    12        0.000000
    04    09  2023    13        0.200000
    04    09  2023    14        0.000000
    04    09  2023    15        0.000000
    04    09  2023    16        0.000000
    04    09  2023    17        2.800000
    04    09  2023    18       10.000000
    04    09  2023    19        0.800000
    04    09  2023    20        0.000000
    04    09  2023    21        0.000000
    04    09  2023    22        0.200000
    04    09  2023    23        0.000000
    05    09  2023    00        0.000000
    05    09  2023    01        0.000000
    05    09  2023    02        0.000000
    05    09  2023    03        1.000000
    05    09  2023    04        0.200000
    05    09  2023    05        0.200000
    05    09  2023    06        0.000000
    05    09  2023    07        0.000000
    05    09  2023    08        0.000000
    05    09  2023    09        0.000000
    05    09  2023    10        0.000000
    05    09  2023    11        0.000000
    05    09  2023    12        0.000000
    05    09  2023    13        0.000000
    05    09  2023    14        0.000000
    05    09  2023    15        0.000000
    05    09  2023    16        0.000000
    05    09  2023    17        0.000000
    05    09  2023    18        0.000000
    05    09  2023    19        0.000000
    05    09  2023    20        0.000000
    05    09  2023    21        0.000000
    05    09  2023    22        0.000000
    05    09  2023    23        0.000000
    06    09  2023    00        0.000000
    06    09  2023    01        0.000000
    06    09  2023    02        0.000000
    06    09  2023    03        0.000000
    06    09  2023    04        0.000000
    06    09  2023    05        0.000000
    06    09  2023    06        0.000000
    06    09  2023    07        0.000000
    06    09  2023    08        0.000000
    06    09  2023    09        0.000000
    06    09  2023    10        0.000000
    06    09  2023    11        0.000000
    06    09  2023    12        0.000000
    06    09  2023    13        0.000000
    06    09  2023    14        0.000000
    06    09  2023    15        0.000000
    06    09  2023    16        0.000000
    06    09  2023    17        0.000000
    06    09  2023    18        0.000000
    06    09  2023    19        0.000000
    06    09  2023    20        0.000000
    06    09  2023    21        0.000000
    06    09  2023    22        0.000000
    06    09  2023    23        0.000000
    07    09  2023    00        0.000000
    07    09  2023    01        0.000000
    07    09  2023    02        0.000000
    07    09  2023    03        0.000000
    07    09  2023    04        0.000000
    07    09  2023    05        0.000000
    07    09  2023    06        0.000000
    07    09  2023    07        0.000000
    07    09  2023    08        0.000000
    07    09  2023    09        0.000000
    07    09  2023    10        0.000000
    07    09  2023    11        0.000000
    07    09  2023    12        0.000000
    07    09  2023    13        0.000000
    07    09  2023    14        0.000000
    07    09  2023    15        0.000000
    07    09  2023    16        0.000000
    07    09  2023    17        0.000000
    07    09  2023    18        0.000000
    07    09  2023    19        0.000000
    07    09  2023    20        0.000000
    07    09  2023    21        0.000000
    07    09  2023    22        0.000000
    07    09  2023    23        0.000000
    08    09  2023    00        0.000000
    08    09  2023    01        0.000000
    08    09  2023    02        0.000000
    08    09  2023    03        0.000000
    08    09  2023    04        0.000000
    08    09  2023    05        0.000000
    08    09  2023    06        0.000000
    08    09  2023    07        6.200000
    08    09  2023    08        9.600000
    08    09  2023    09        2.600000
    08    09  2023    10        2.000000
    08    09  2023    11        0.400000
    08    09  2023    12        0.000000
    08    09  2023    13        0.000000
    08    09  2023    14        0.000000
    08    09  2023    15        0.000000
    08    09  2023    16        0.800000
    08    09  2023    17        0.400000
    08    09  2023    18        0.000000
    08    09  2023    19        0.000000
    08    09  2023    20        0.000000
    08    09  2023    21        0.000000
    08    09  2023    22        0.000000
    08    09  2023    23        0.000000
    09    09  2023    00        0.000000
    09    09  2023    01        0.000000
    09    09  2023    02        0.000000
    09    09  2023    03        0.000000
    09    09  2023    04        0.000000
    09    09  2023    05       -1.000000
    09    09  2023    06        1.200000
    09    09  2023    07        0.000000
    09    09  2023    08        6.400000
    09    09  2023    09        8.800000
    09    09  2023    10        4.000000
    09    09  2023    11        0.000000
    09    09  2023    12        0.000000
    09    09  2023    13        0.000000
    09    09  2023    14        0.000000
    09    09  2023    15        0.000000
    09    09  2023    16        0.000000
    09    09  2023    17        0.000000
    09    09  2023    18        0.000000
    09    09  2023    19        0.000000
    09    09  2023    20        0.000000
    09    09  2023    21        0.000000
    09    09  2023    22        0.000000
    09    09  2023    23        0.000000
    10    09  2023    00        0.000000
    10    09  2023    01        0.000000
    10    09  2023    02        0.000000
    10    09  2023    03        0.000000
    10    09  2023    04        0.000000
    10    09  2023    05        0.000000
    10    09  2023    06        0.000000
    10    09  2023    07        0.000000
    10    09  2023    08        0.000000
    10    09  2023    09        0.000000
    10    09  2023    10        0.200000
    10    09  2023    11        0.000000
    10    09  2023    12        0.000000
    10    09  2023    13        0.000000
    10    09  2023    14        0.000000
    10    09  2023    15        0.000000
    10    09  2023    16        0.000000
    10    09  2023    17        0.000000
    10    09  2023    18        0.000000
    10    09  2023    19        0.000000
    10    09  2023    20        0.000000
    10    09  2023    21        0.000000
    10    09  2023    22        0.000000
    10    09  2023    23        0.000000
    11    09  2023    00        0.000000
    11    09  2023    01        0.000000
    11    09  2023    02        0.000000
    11    09  2023    03        0.000000
    11    09  2023    04        0.000000
    11    09  2023    05        0.000000
    11    09  2023    06        0.000000
    11    09  2023    07        0.000000
    11    09  2023    08        0.000000
    11    09  2023    09        0.000000
    11    09  2023    10        0.000000
    11    09  2023    11        0.000000
    11    09  2023    12        0.000000
    11    09  2023    13        0.000000
    11    09  2023    14        0.000000
    11    09  2023    15        0.000000
    11    09  2023    16        0.000000
    11    09  2023    17        0.000000
    11    09  2023    18        0.000000
    11    09  2023    19        0.000000
    11    09  2023    20        0.000000
    11    09  2023    21        0.000000
    11    09  2023    22        0.000000
    11    09  2023    23        0.000000
    12    09  2023    00        0.000000
    12    09  2023    01        0.000000
    12    09  2023    02        0.000000
    12    09  2023    03        0.000000
    12    09  2023    04        0.000000
    12    09  2023    05        0.000000
    12    09  2023    06        0.000000
    12    09  2023    07        0.000000
    12    09  2023    08        0.000000
    12    09  2023    09        0.000000
    12    09  2023    10        0.000000
    12    09  2023    11        0.000000
    12    09  2023    12        0.000000
    12    09  2023    13        0.000000
    12    09  2023    14        0.000000
    12    09  2023    15        0.000000
    12    09  2023    16        0.000000
    12    09  2023    17        0.000000
    12    09  2023    18        0.000000
    12    09  2023    19        0.000000
    12    09  2023    20        0.000000
    12    09  2023    21        0.000000
    12    09  2023    22        0.000000
    12    09  2023    23        0.000000
    13    09  2023    00        0.000000
    13    09  2023    01        0.000000
    13    09  2023    02        0.000000
    13    09  2023    03        0.000000
    13    09  2023    04        0.000000
    13    09  2023    05        0.000000
    13    09  2023    06        0.000000
    13    09  2023    07        0.000000
    13    09  2023    08        0.000000
    13    09  2023    09        0.000000
    13    09  2023    10        0.000000
    13    09  2023    11        1.000000
    13    09  2023    12        0.400000
    13    09  2023    13        1.200000
    13    09  2023    14        3.200000
    13    09  2023    15        4.200000
    13    09  2023    16        2.600000
    13    09  2023    17        8.000000
    13    09  2023    18        3.600000
    13    09  2023    19        0.800000
    13    09  2023    20        0.000000
    13    09  2023    21        0.000000
    13    09  2023    22        0.000000
    13    09  2023    23        0.000000
    14    09  2023    00        0.000000
    14    09  2023    01        0.000000
    14    09  2023    02        0.000000
    14    09  2023    03        0.000000
    14    09  2023    04        0.000000
    14    09  2023    05        0.000000
    14    09  2023    06        0.000000
    14    09  2023    07        0.000000
    14    09  2023    08        0.000000
    14    09  2023    09        0.000000
    14    09  2023    10        0.000000
    14    09  2023    11        0.000000
    14    09  2023    12        0.000000
    14    09  2023    13        0.000000
    14    09  2023    14        0.000000
    14    09  2023    15        0.000000
    14    09  2023    16        0.000000
    14    09  2023    17        0.000000
    14    09  2023    18       -1.000000
    14    09  2023    19        0.000000
    14    09  2023    20        0.000000
    14    09  2023    21        0.000000
    14    09  2023    22        0.000000
    14    09  2023    23        0.000000
    15    09  2023    00        0.000000
    15    09  2023    01        0.000000
    15    09  2023    02        0.000000
    15    09  2023    03        0.000000
    15    09  2023    04        0.000000
    15    09  2023    05        0.000000
    15    09  2023    06        0.000000
    15    09  2023    07        0.000000
    15    09  2023    08        0.000000
    15    09  2023    09        0.000000
    15    09  2023    10        0.000000
    15    09  2023    11        0.000000
    15    09  2023    12        0.000000
    15    09  2023    13        0.000000
    15    09  2023    14        0.000000
    15    09  2023    15        0.000000
    15    09  2023    16        0.000000
    15    09  2023    17        0.000000
    15    09  2023    18        0.000000
    15    09  2023    19        0.000000
    15    09  2023    20        0.000000
    15    09  2023    21        0.000000
    15    09  2023    22        0.000000
    15    09  2023    23        0.000000
    16    09  2023    00        0.000000
    16    09  2023    01        0.000000
    16    09  2023    02        0.000000
    16    09  2023    03        0.000000
    16    09  2023    04       -1.000000
    16    09  2023    05        0.000000
    16    09  2023    06        0.000000
    16    09  2023    07        0.000000
    16    09  2023    08        0.000000
    16    09  2023    09        0.000000
    16    09  2023    10        0.000000
    16    09  2023    11        0.000000
    16    09  2023    12        0.000000
    16    09  2023    13        0.000000
    16    09  2023    14        0.000000
    16    09  2023    15        0.000000
    16    09  2023    16        0.000000
    16    09  2023    17        0.000000
    16    09  2023    18        0.000000
    16    09  2023    19        0.000000
    16    09  2023    20        0.000000
    16    09  2023    21        0.000000
    16    09  2023    22        0.000000
    16    09  2023    23        0.000000
    17    09  2023    00        0.000000
    17    09  2023    01        0.000000
    17    09  2023    02        0.000000
    17    09  2023    03        0.000000
    17    09  2023    04        0.000000
    17    09  2023    05        0.000000
    17    09  2023    06        0.000000
    17    09  2023    07        0.000000
    17    09  2023    08        0.000000
    17    09  2023    09        0.000000
    17    09  2023    10        0.000000
    17    09  2023    11        0.000000
    17    09  2023    12        0.000000
    17    09  2023    13        0.000000
    17    09  2023    14        0.000000
    17    09  2023    15        0.000000
    17    09  2023    16        0.000000
    17    09  2023    17        0.000000
    17    09  2023    18        0.000000
    17    09  2023    19        0.000000
    17    09  2023    20        0.000000
    17    09  2023    21        0.000000
    17    09  2023    22        0.000000
    17    09  2023    23        0.000000
    18    09  2023    00        0.000000
    18    09  2023    01        0.000000
    18    09  2023    02        0.000000
    18    09  2023    03        0.000000
    18    09  2023    04        0.000000
    18    09  2023    05        0.000000
    18    09  2023    06        0.000000
    18    09  2023    07        0.000000
    18    09  2023    08        0.000000
    18    09  2023    09        0.000000
    18    09  2023    10        0.000000
    18    09  2023    11        0.000000
    18    09  2023    12        0.000000
    18    09  2023    13        0.000000
    18    09  2023    14        0.000000
    18    09  2023    15        0.000000
    18    09  2023    16        0.000000
    18    09  2023    17        0.000000
    18    09  2023    18        0.000000
    18    09  2023    19        0.000000
    18    09  2023    20        0.000000
    18    09  2023    21        0.000000
    18    09  2023    22        0.000000
    18    09  2023    23        0.000000
    19    09  2023    00        0.000000
    19    09  2023    01        0.000000
    19    09  2023    02        0.000000
    19    09  2023    03       -1.000000
    19    09  2023    04        0.000000
    19    09  2023    05        0.000000
    19    09  2023    06        0.000000
    19    09  2023    07        0.000000
    19    09  2023    08        0.000000
    19    09  2023    09        0.000000
    19    09  2023    10        0.000000
    19    09  2023    11        0.000000
    19    09  2023    12        0.000000
    19    09  2023    13        0.000000
    19    09  2023    14        0.200000
    19    09  2023    15        1.800000
    19    09  2023    16        6.800000
    19    09  2023    17        1.400000
    19    09  2023    18        6.400000
    19    09  2023    19        1.000000
    19    09  2023    20        0.000000
    19    09  2023    21        0.000000
    19    09  2023    22        0.000000
    19    09  2023    23        0.000000
    20    09  2023    00        0.000000
    20    09  2023    01        0.200000
    20    09  2023    02        0.000000
    20    09  2023    03        0.000000
    20    09  2023    04        0.000000
    20    09  2023    05        0.000000
    20    09  2023    06        0.000000
    20    09  2023    07        0.000000
    20    09  2023    08        0.000000
    20    09  2023    09        0.000000
    20    09  2023    10        0.000000
    20    09  2023    11        0.000000
    20    09  2023    12        0.000000
    20    09  2023    13        0.000000
    20    09  2023    14        0.000000
    20    09  2023    15        0.000000
    20    09  2023    16        0.000000
    20    09  2023    17        0.000000
    20    09  2023    18        0.000000
    20    09  2023    19        0.000000
    20    09  2023    20        0.000000
    20    09  2023    21        0.000000
    20    09  2023    22        0.000000
    20    09  2023    23        0.000000
    21    09  2023    00        0.000000
    21    09  2023    01        0.000000
    21    09  2023    02        0.000000
    21    09  2023    03        0.000000
    21    09  2023    04        0.000000
    21    09  2023    05        0.000000
    21    09  2023    06        0.000000
    21    09  2023    07        0.000000
    21    09  2023    08        0.000000
    21    09  2023    09        0.000000
    21    09  2023    10        0.000000
    21    09  2023    11        0.000000
    21    09  2023    12        0.000000
    21    09  2023    13        0.000000
    21    09  2023    14        0.000000
    21    09  2023    15        0.000000
    21    09  2023    16        0.000000
    21    09  2023    17        0.000000
    21    09  2023    18        0.000000
    21    09  2023    19        0.000000
    21    09  2023    20        0.400000
    21    09  2023    21        0.000000
    21    09  2023    22        9.200000
    21    09  2023    23        8.400000
    22    09  2023    00        1.200000
    22    09  2023    01        0.200000
    22    09  2023    02        0.000000
    22    09  2023    03        0.000000
    22    09  2023    04        0.000000
    22    09  2023    05        0.000000
    22    09  2023    06        0.000000
    22    09  2023    07        0.000000
    22    09  2023    08        0.000000
    22    09  2023    09        0.000000
    22    09  2023    10        0.000000
    22    09  2023    11        0.000000
    22    09  2023    12        0.000000
    22    09  2023    13        0.000000
    22    09  2023    14        0.000000
    22    09  2023    15        0.000000
    22    09  2023    16       -1.000000
    22    09  2023    17        4.400000
    22    09  2023    18        1.000000
    22    09  2023    19        0.000000
    22    09  2023    20        0.000000
    22    09  2023    21        0.000000
    22    09  2023    22        0.000000
    22    09  2023    23        0.000000
    23    09  2023    00        0.000000
    23    09  2023    01        0.000000
    23    09  2023    02        0.000000
    23    09  2023    03        0.000000
    23    09  2023    04        0.000000
    23    09  2023    05        0.200000
    23    09  2023    06        0.000000
    23    09  2023    07        0.000000
    23    09  2023    08        0.000000
    23    09  2023    09        0.000000
    23    09  2023    10        0.000000
    23    09  2023    11        0.000000
    23    09  2023    12        0.000000
    23    09  2023    13        0.000000
    23    09  2023    14        0.000000
    23    09  2023    15        0.000000
    23    09  2023    16        0.000000
    23    09  2023    17        0.000000
    23    09  2023    18        0.000000
    23    09  2023    19        0.000000
    23    09  2023    20        0.000000
    23    09  2023    21        0.000000
